,anime_genres,anime_broadcast,anime_licensors,anime_favorites,anime_popularity,anime_score
386,"['Genres: Action, Adventure, Horror, Sci-Fi, Supernatural']",[],"['Licensors: Funimation, Bandai Entertainment, Geneon Entertainment USA']","['Favorites: 12,517']",['Popularity: #206'],"['Score: 8.161 (scored by 470,950 users)']"
387,"['Genres: Adventure, Comedy, Drama, Fantasy, Romance']",['Broadcast: Tuesdays at 18:00 (JST)'],"['Licensors: Nelvana, NIS America, Inc., Geneon Entertainment USA']","['Favorites: 12,445']",['Popularity: #491'],"['Score: 8.161 (scored by 208,717 users)']"
388,"['Genres: Drama, Supernatural, Suspense']",['Broadcast: Saturdays at 01:58 (JST)'],['Licensors: Funimation'],"['Favorites: 27,002']",['Popularity: #49'],"['Score: 8.161 (scored by 942,981 users)']"
389,"['Genres: Action, Adventure, Comedy, Fantasy']",['Broadcast: Wednesdays at 19:00 (JST)'],['Licensors: Funimation'],"['Favorites: 35,262']",['Popularity: #107'],"['Score: 8.161 (scored by 797,717 users)']"
390,"['Genres: Comedy, Drama']",[],['Licensors: GKIDS'],['Favorites: 313'],['Popularity: #3748'],"['Score: 8.161 (scored by 9,090 users)']"
391,"['Genres: Action, Drama']",['Broadcast: Fridays at 01:55 (JST)'],"['Licensors: Funimation, Tokyopop']",['Favorites: 950'],['Popularity: #1098'],"['Score: 8.161 (scored by 120,499 users)']"
392,"['Genres: Mystery, Suspense']",['Broadcast: Sundays at 23:53 (JST)'],['Licensors: Funimation'],"['Favorites: 6,128']",['Popularity: #560'],"['Score: 8.161 (scored by 151,898 users)']"
393,"['Genres: Comedy, Romance']",[],['Licensors: Aniplex of America'],['Favorites: 209'],['Popularity: #1890'],"['Score: 8.151 (scored by 56,335 users)']"
394,"['Genres: Drama, Suspense']",['Broadcast: Mondays at 21:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 6,902']",['Popularity: #428'],"['Score: 8.151 (scored by 237,404 users)']"
395,"['Genres: Action, Adventure, Award Winning, Comedy, Mystery']",[],"['Licensors: Discotek Media, Manga Entertainment']","['Favorites: 1,242']",['Popularity: #1773'],"['Score: 8.151 (scored by 69,035 users)']"
396,"['Genres: Adventure, Drama, Fantasy, Mystery, Sci-Fi']",[],['Licensors: Sentai Filmworks'],['Favorites: 196'],['Popularity: #1734'],"['Score: 8.151 (scored by 41,300 users)']"
397,"['Genres: Drama, Slice of Life, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 95'],['Popularity: #3640'],"['Score: 8.151 (scored by 8,339 users)']"
398,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: Funimation'],['Favorites: 575'],['Popularity: #837'],"['Score: 8.151 (scored by 163,051 users)']"
399,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: Funimation'],"['Favorites: 2,693']",['Popularity: #589'],"['Score: 8.151 (scored by 247,992 users)']"
400,"['Genres: Comedy, Supernatural']",['Broadcast: Fridays at 21:00 (JST)'],['Licensors: Funimation'],"['Favorites: 4,231']",['Popularity: #410'],"['Score: 8.151 (scored by 236,006 users)']"
401,[],['Broadcast: Sundays at 23:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 367'],['Popularity: #3852'],"['Score: 8.151 (scored by 9,161 users)']"
402,"['Genres: Action, Drama']",['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 1,201']",['Popularity: #1270'],"['Score: 8.151 (scored by 94,544 users)']"
403,"['Genres: Action, Adventure, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 786'],['Popularity: #1189'],"['Score: 8.151 (scored by 95,594 users)']"
404,[],[],['Licensors: Aniplex of America'],['Favorites: 78'],['Popularity: #2889'],"['Score: 8.151 (scored by 25,318 users)']"
405,"['Genres: Comedy, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 178'],['Popularity: #2582'],"['Score: 8.151 (scored by 29,615 users)']"
406,"['Genres: Action, Comedy, Fantasy']",['Broadcast: Tuesdays at 18:25 (JST)'],"['Licensors: Funimation, Crunchyroll']","['Favorites: 41,983']",['Popularity: #66'],"['Score: 8.141 (scored by 751,241 users)']"
407,"['Genres: Award Winning, Drama, Mystery, Sci-Fi, Supernatural, Suspense']",['Broadcast: Tuesdays at 02:12 (JST)'],"['Licensors: Funimation, Geneon Entertainment USA']","['Favorites: 3,744']",['Popularity: #909'],"['Score: 8.141 (scored by 71,304 users)']"
408,"['Genres: Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 40'],['Popularity: #4226'],"['Score: 8.141 (scored by 11,369 users)']"
409,"['Genres: Boys Love, Drama, Romance']",[],"['Licensors: None found, add some']","['Favorites: 1,509']",['Popularity: #1018'],"['Score: 8.141 (scored by 111,836 users)']"
410,"['Genres: Boys Love, Drama, Romance']",[],"['Licensors: None found, add some']",['Favorites: 706'],['Popularity: #2256'],"['Score: 8.141 (scored by 29,013 users)']"
411,"['Genres: Adventure, Award Winning, Mystery, Romance, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Discotek Media'],"['Favorites: 3,461']",['Popularity: #1429'],"['Score: 8.141 (scored by 42,053 users)']"
412,"['Genres: Action, Adventure, Comedy, Mystery']",['Broadcast: Wednesdays at 01:29 (JST)'],['Licensors: Discotek Media'],['Favorites: 374'],['Popularity: #3148'],"['Score: 8.141 (scored by 15,381 users)']"
413,"['Genres: Comedy, Mystery, Supernatural, Ecchi']",['Broadcast: Sundays at 00:00 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 3,836']",['Popularity: #247'],"['Score: 8.141 (scored by 414,353 users)']"
414,"['Genres: Comedy, Romance']",['Broadcast: Fridays at 00:45 (JST)'],"['Licensors: None found, add some']",['Favorites: 282'],['Popularity: #1632'],"['Score: 8.141 (scored by 73,072 users)']"
415,[],[],['Licensors: Sentai Filmworks'],['Favorites: 22'],['Popularity: #4944'],"['Score: 8.141 (scored by 6,725 users)']"
416,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Saturdays at 08:06 (JST)'],"['Licensors: VIZ Media, Media Blasters, Sentai Filmworks, Geneon Entertainment USA']","['Favorites: 2,627']",['Popularity: #1038'],"['Score: 8.141 (scored by 74,215 users)']"
417,"['Genres: Action, Adventure, Comedy, Fantasy']",['Broadcast: Tuesdays at 00:00 (JST)'],['Licensors: Funimation'],"['Favorites: 26,621']",['Popularity: #87'],"['Score: 8.141 (scored by 783,073 users)']"
418,"['Genres: Action, Comedy, Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 191'],['Popularity: #4208'],"['Score: 8.131 (scored by 10,219 users)']"
419,"['Genres: Comedy, Drama, Fantasy, Mystery, Romance']",['Broadcast: Fridays at 20:30 (JST)'],"['Licensors: ADV Films, Sentai Filmworks']","['Favorites: 4,690']",['Popularity: #1329'],"['Score: 8.131 (scored by 62,376 users)']"
420,[],['Broadcast: Saturdays at 17:30 (JST)'],['Licensors: Funimation'],"['Favorites: 17,152']",['Popularity: #14'],"['Score: 8.131 (scored by 1,615,589 users)']"
421,"['Genres: Adventure, Award Winning, Comedy']",['Broadcast: Mondays at 00:10 (JST)'],['Licensors: Crunchyroll'],"['Favorites: 3,774']",['Popularity: #689'],"['Score: 8.131 (scored by 127,911 users)']"
422,[],[],"['Licensors: None found, add some']",['Favorites: 92'],['Popularity: #2211'],"['Score: 8.131 (scored by 29,383 users)']"
423,"['Genres: Adventure, Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 904'],['Popularity: #2348'],"['Score: 8.131 (scored by 41,576 users)']"
424,"['Genres: Action, Comedy']",['Broadcast: Saturdays at 10:30 (JST)'],"['Licensors: VIZ Media, Discotek Media']","['Favorites: 15,702']",['Popularity: #359'],"['Score: 8.131 (scored by 252,612 users)']"
425,"['Genres: Adventure, Comedy, Mystery']",[],['Licensors: Funimation'],['Favorites: 53'],['Popularity: #2575'],"['Score: 8.121 (scored by 35,822 users)']"
426,"['Genres: Action, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 57'],['Popularity: #2735'],"['Score: 8.121 (scored by 30,884 users)']"
427,"['Genres: Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 115'],['Popularity: #5378'],"['Score: 8.121 (scored by 8,546 users)']"
428,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 157'],['Popularity: #7460'],"['Score: 8.121 (scored by 2,570 users)']"
429,"['Genres: Action, Adventure, Award Winning, Drama, Fantasy']",['Broadcast: Saturdays at 18:00 (JST)'],"['Licensors: Funimation, Aniplex of America']","['Favorites: 25,215']",['Popularity: #74'],"['Score: 8.121 (scored by 856,461 users)']"
430,"['Genres: Action, Drama, Sci-Fi']",[],['Licensors: Sentai Filmworks'],['Favorites: 65'],['Popularity: #4227'],"['Score: 8.121 (scored by 8,371 users)']"
431,"['Genres: Action, Comedy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 67'],['Popularity: #3267'],"['Score: 8.121 (scored by 17,317 users)']"
432,[],['Broadcast: Sundays at 02:10 (JST)'],['Licensors: Crunchyroll'],['Favorites: 755'],['Popularity: #1152'],"['Score: 8.121 (scored by 108,496 users)']"
433,"['Genres: Action, Sci-Fi']",['Broadcast: Mondays at Unknown'],"['Licensors: None found, add some']",['Favorites: 95'],['Popularity: #4538'],"['Score: 8.121 (scored by 8,534 users)']"
434,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Thursdays at 01:05 (JST)'],"['Licensors: Discotek Media, Crunchyroll']","['Favorites: 42,790']",['Popularity: #39'],"['Score: 8.121 (scored by 1,180,068 users)']"
435,[],['Broadcast: Fridays at 00:45 (JST)'],['Licensors: Funimation'],"['Favorites: 4,377']",['Popularity: #959'],"['Score: 8.121 (scored by 105,246 users)']"
436,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 81'],['Popularity: #2441'],"['Score: 8.121 (scored by 36,207 users)']"
437,"['Genres: Comedy, Romance, Supernatural']",[],"['Licensors: None found, add some']","['Favorites: 1,738']",['Popularity: #1604'],"['Score: 8.121 (scored by 62,988 users)']"
438,[],[],"['Licensors: None found, add some']",['Favorites: 93'],['Popularity: #5053'],['Score: 8.121 (scored by 581 users)']
439,"['Genres: Award Winning, Drama, Romance, Sci-Fi']",[],"['Licensors: Funimation, Bandai Entertainment, Kadokawa Pictures USA']","['Favorites: 5,705']",['Popularity: #228'],"['Score: 8.121 (scored by 436,024 users)']"
440,"['Genres: Award Winning, Mystery, Sci-Fi']",[],"['Licensors: Bandai Entertainment, Manga Entertainment']",['Favorites: 238'],['Popularity: #1926'],"['Score: 8.111 (scored by 45,847 users)']"
441,"['Genres: Fantasy, Supernatural']",[],['Licensors: Crunchyroll'],['Favorites: 698'],['Popularity: #812'],"['Score: 8.111 (scored by 117,209 users)']"
442,"['Genres: Comedy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 428'],['Popularity: #1061'],"['Score: 8.111 (scored by 124,971 users)']"
443,"['Genres: Comedy, Drama, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 69'],['Popularity: #5807'],"['Score: 8.111 (scored by 3,036 users)']"
444,"['Genres: Comedy, Drama, Romance']",[],['Licensors: Sentai Filmworks'],"['Favorites: 1,507']",['Popularity: #867'],"['Score: 8.111 (scored by 132,285 users)']"
445,[],[],['Licensors: Sentai Filmworks'],"['Favorites: 3,209']",['Popularity: #1063'],"['Score: 8.111 (scored by 105,113 users)']"
446,[],['Broadcast: Sundays at 08:30 (JST)'],"['Licensors: None found, add some']","['Favorites: 4,419']",['Popularity: #928'],"['Score: 8.111 (scored by 109,138 users)']"
447,"['Genres: Action, Mystery, Supernatural']",['Broadcast: Fridays at 01:25 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 29,597']",['Popularity: #81'],"['Score: 8.111 (scored by 640,350 users)']"
448,"['Genres: Action, Comedy']",[],"['Licensors: None found, add some']",['Favorites: 33'],['Popularity: #3552'],"['Score: 8.111 (scored by 15,458 users)']"
449,"['Genres: Action, Drama, Sci-Fi']",['Broadcast: Saturdays at 18:00 (JST)'],['Licensors: Bandai Entertainment'],"['Favorites: 4,355']",['Popularity: #1022'],"['Score: 8.111 (scored by 117,028 users)']"
450,"['Genres: Action, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 356'],['Popularity: #1563'],"['Score: 8.101 (scored by 66,209 users)']"
451,"['Genres: Action, Comedy, Mystery, Supernatural']",[],"['Licensors: Funimation, Aniplex of America']",['Favorites: 301'],['Popularity: #1233'],"['Score: 8.101 (scored by 109,144 users)']"
452,"['Genres: Action, Adventure, Drama, Supernatural']",['Broadcast: Saturdays at 00:30 (JST)'],['Licensors: VIZ Media'],"['Favorites: 20,571']",['Popularity: #114'],"['Score: 8.101 (scored by 787,939 users)']"
453,"['Genres: Award Winning, Drama, Romance']",[],['Licensors: Disney Platform Distribution'],"['Favorites: 2,944']",['Popularity: #711'],"['Score: 8.101 (scored by 171,970 users)']"
454,"['Genres: Action, Drama, Sci-Fi']",[],"['Licensors: Nozomi Entertainment, Bandai Entertainment, NYAV Post']","['Favorites: 1,527']",['Popularity: #1961'],"['Score: 8.101 (scored by 47,473 users)']"
455,"['Genres: Action, Adventure, Drama, Fantasy, Mystery, Romance, Supernatural']",[],['Licensors: Funimation'],['Favorites: 252'],['Popularity: #2559'],"['Score: 8.101 (scored by 29,141 users)']"
456,"['Genres: Comedy, Mystery, Supernatural, Ecchi']",['Broadcast: Wednesdays at 22:00 (JST)'],['Licensors: Aniplex of America'],['Favorites: 944'],['Popularity: #512'],"['Score: 8.101 (scored by 225,713 users)']"
457,"['Genres: Comedy, Drama, Fantasy, Slice of Life']",['Broadcast: Sundays at 22:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 297'],['Popularity: #2537'],"['Score: 8.101 (scored by 24,535 users)']"
458,"['Genres: Mystery, Suspense']",['Broadcast: Fridays at 00:50 (JST)'],['Licensors: Funimation'],"['Favorites: 21,135']",['Popularity: #122'],"['Score: 8.101 (scored by 580,731 users)']"
459,[],['Broadcast: Thursdays at 00:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 3,635']",['Popularity: #503'],"['Score: 8.101 (scored by 184,205 users)']"
460,[],[],"['Licensors: None found, add some']",['Favorites: 197'],['Popularity: #1883'],"['Score: 8.101 (scored by 52,254 users)']"
461,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Tuesdays at 22:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 6,430']",['Popularity: #472'],"['Score: 8.101 (scored by 187,623 users)']"
462,"['Genres: Gourmet, Ecchi']",['Broadcast: Saturdays at 22:00 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 3,047']",['Popularity: #123'],"['Score: 8.101 (scored by 686,574 users)']"
463,"['Genres: Comedy, Romance']",[],['Licensors: Crunchyroll'],['Favorites: 703'],['Popularity: #1570'],"['Score: 8.101 (scored by 64,367 users)']"
464,"['Genres: Adventure, Drama, Sci-Fi']",['Broadcast: Tuesdays at 19:30 (JST)'],['Licensors: GKIDS'],['Favorites: 541'],['Popularity: #2952'],"['Score: 8.091 (scored by 15,591 users)']"
465,"['Genres: Comedy, Fantasy, Ecchi']",['Broadcast: Wednesdays at 21:30 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 47,089']",['Popularity: #16'],"['Score: 8.091 (scored by 1,457,952 users)']"
466,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: Funimation'],['Favorites: 440'],['Popularity: #923'],"['Score: 8.091 (scored by 145,921 users)']"
467,"['Genres: Action, Adventure, Supernatural']",[],['Licensors: Discotek Media'],['Favorites: 310'],['Popularity: #2304'],"['Score: 8.091 (scored by 42,815 users)']"
468,"['Genres: Drama, Romance']",['Broadcast: Tuesdays at 00:30 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 25,988']",['Popularity: #99'],"['Score: 8.091 (scored by 675,490 users)']"
469,"['Genres: Comedy, Drama, Romance']",['Broadcast: Mondays at 02:00 (JST)'],['Licensors: Pied Piper'],"['Favorites: 5,050']",['Popularity: #834'],"['Score: 8.091 (scored by 135,393 users)']"
470,"['Genres: Drama, Romance']",['Broadcast: Thursdays at 01:20 (JST)'],"['Licensors: NIS America, Inc.']","['Favorites: 55,011']",['Popularity: #22'],"['Score: 8.091 (scored by 1,304,648 users)']"
471,"['Genres: Comedy, Romance']",['Broadcast: Fridays at 01:28 (JST)'],"['Licensors: None found, add some']","['Favorites: 11,190']",['Popularity: #289'],"['Score: 8.091 (scored by 380,018 users)']"
472,"['Genres: Action, Comedy']",['Broadcast: Saturdays at 00:55 (JST)'],['Licensors: Funimation'],"['Favorites: 28,195']",['Popularity: #35'],"['Score: 8.091 (scored by 1,102,689 users)']"
473,[],['Broadcast: Fridays at 00:45 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 2,785']",['Popularity: #774'],"['Score: 8.091 (scored by 125,839 users)']"
474,[],[],"['Licensors: Discotek Media, Geneon Entertainment USA']",['Favorites: 66'],['Popularity: #2838'],"['Score: 8.091 (scored by 28,767 users)']"
475,"['Genres: Action, Drama']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 696'],['Popularity: #1506'],"['Score: 8.091 (scored by 69,765 users)']"
476,"['Genres: Comedy, Fantasy, Romance']",['Broadcast: Tuesdays at 02:05 (JST)'],['Licensors: Funimation'],"['Favorites: 13,930']",['Popularity: #314'],"['Score: 8.091 (scored by 312,785 users)']"
477,"['Genres: Adventure, Award Winning, Mystery, Sci-Fi']",['Broadcast: Wednesdays at 21:00 (JST)'],['Licensors: Funimation'],"['Favorites: 2,998']",['Popularity: #773'],"['Score: 8.091 (scored by 135,493 users)']"
478,"['Genres: Action, Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 53'],['Popularity: #3551'],"['Score: 8.081 (scored by 16,572 users)']"
479,"['Genres: Action, Comedy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 67'],['Popularity: #2720'],"['Score: 8.081 (scored by 28,899 users)']"
480,"['Genres: Comedy, Drama, Supernatural']",['Broadcast: Unknown'],['Licensors: VIZ Media'],"['Favorites: 2,308']",['Popularity: #1518'],"['Score: 8.081 (scored by 60,795 users)']"
481,[],['Broadcast: Tuesdays at 02:29 (JST)'],"['Licensors: None found, add some']",['Favorites: 804'],['Popularity: #1564'],"['Score: 8.081 (scored by 55,022 users)']"
482,"['Genres: Mystery, Slice of Life']",['Broadcast: Mondays at 00:00 (JST)'],['Licensors: Funimation'],"['Favorites: 25,901']",['Popularity: #88'],"['Score: 8.081 (scored by 601,510 users)']"
483,"['Genres: Action, Drama, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Bandai Entertainment'],"['Favorites: 1,348']",['Popularity: #1421'],"['Score: 8.081 (scored by 90,538 users)']"
484,[],[],"['Licensors: None found, add some']",['Favorites: 992'],['Popularity: #785'],"['Score: 8.081 (scored by 165,013 users)']"
485,"['Genres: Avant Garde, Award Winning, Drama, Mystery, Sci-Fi, Supernatural']",['Broadcast: Tuesdays at 01:15 (JST)'],"['Licensors: Funimation, Geneon Entertainment USA']","['Favorites: 24,523']",['Popularity: #252'],"['Score: 8.081 (scored by 268,272 users)']"
